split,instrument,topic,lag,m5_confirmed,m5_score,m5_pvalue,m5_n,m5_reason,m6_confirmed,m6_score,m6_pvalue,m6_n,m6_reason,confirmed,error,elapsed_s
train,MOEXOG,oil_emb,30,False,-0.000984,0.194034,420,z_below_crit,False,0.011663,0.585,391,ic_below_min,False,,0.28
train,MOEXOG,oil_emb,60,False,0.000218,0.625614,420,z_below_crit,False,0.011686,0.35,361,bootstrap_ci_includes_zero,False,,0.36
train,MOEXOG,oil_emb,90,False,-3.9e-05,0.868623,420,z_below_crit,False,0.027263,0.685,331,ic_below_min,False,,0.44
train,MOEXOG,rate_emb,1,True,-0.002652,0.046574,420,ok,False,0.048781,0.81,420,ic_below_min,False,,0.21
train,MOEXOG,rate_emb,7,False,0.002549,0.065291,420,z_below_crit,False,0.008712,0.5,414,ic_below_min,False,,0.17
train,MOEXOG,rate_emb,14,False,-0.000829,0.568977,420,z_below_crit,True,0.084677,0.05,407,ok,False,,0.19
train,MOEXOG,rate_emb,30,False,0.000564,0.471952,420,z_below_crit,True,0.122667,0.005,391,ok,False,,0.22
train,MOEXOG,rate_emb,60,False,7.4e-05,0.866603,420,z_below_crit,False,0.015466,0.4,361,bootstrap_ci_includes_zero,False,,0.33
train,MOEXOG,rate_emb,90,False,-3.7e-05,0.858817,420,z_below_crit,False,0.009017,0.565,331,ic_below_min,False,,0.46
train,MOEXOG,ruble_emb,1,False,0.001336,0.328075,420,z_below_crit,False,0.049586,0.165,420,bootstrap_ci_includes_zero,False,,0.17
train,MOEXOG,ruble_emb,7,False,-0.000662,0.635605,420,z_below_crit,False,0.082565,0.94,414,ic_below_min,False,,0.16
train,MOEXOG,ruble_emb,14,False,0.000397,0.789081,420,z_below_crit,False,0.047868,0.26,407,bootstrap_ci_includes_zero,False,,0.21
train,MOEXOG,ruble_emb,30,False,-9.9e-05,0.901043,420,z_below_crit,False,0.015094,0.385,391,bootstrap_ci_includes_zero,False,,0.25
train,MOEXOG,ruble_emb,60,False,-0.000276,0.555615,420,z_below_crit,False,0.006882,0.555,361,ic_below_min,False,,0.29
train,MOEXOG,ruble_emb,90,False,0.000208,0.39974,420,z_below_crit,False,0.05077,0.18,331,bootstrap_ci_includes_zero,False,,0.44
train,MOEXOG,sanctions_emb,1,False,-0.001174,0.351673,420,z_below_crit,True,0.126167,0.005,420,ok,False,,0.19
train,MOEXOG,sanctions_emb,7,False,0.000884,0.51118,420,z_below_crit,True,0.111314,0.01,414,ok,False,,0.21
train,MOEXOG,sanctions_emb,14,False,-0.002489,0.076962,420,z_below_crit,False,0.008017,0.545,407,ic_below_min,False,,0.17
train,MOEXOG,sanctions_emb,30,False,-0.000441,0.582134,420,z_below_crit,False,0.078789,0.075,391,bootstrap_ci_includes_zero,False,,0.24
train,MOEXOG,sanctions_emb,60,False,-7.2e-05,0.873649,420,z_below_crit,False,0.000658,0.48,361,ic_below_min,False,,0.3
train,MOEXOG,sanctions_emb,90,False,2.9e-05,0.90616,420,z_below_crit,False,0.007571,0.545,331,ic_below_min,False,,0.43
train,MOEXOG,inflation_emb,1,True,-0.002553,0.049799,420,ok,False,0.00466,0.45,420,ic_below_min,False,,0.17
train,MOEXOG,inflation_emb,7,False,-0.001722,0.207185,420,z_below_crit,False,0.024429,0.29,414,bootstrap_ci_includes_zero,False,,0.19
train,MOEXOG,inflation_emb,14,False,-7e-05,0.961705,420,z_below_crit,False,0.029836,0.69,407,ic_below_min,False,,0.19
train,MOEXOG,inflation_emb,30,False,0.000474,0.521465,420,z_below_crit,False,0.032254,0.68,391,ic_below_min,False,,0.24
train,MOEXOG,inflation_emb,60,False,0.000259,0.570377,420,z_below_crit,False,0.020291,0.625,361,ic_below_min,False,,0.3
train,MOEXOG,inflation_emb,90,False,9.9e-05,0.655121,420,z_below_crit,False,0.074901,0.105,331,bootstrap_ci_includes_zero,False,,0.49
train,MOEXOG,banking_emb,1,False,0.000999,0.461484,420,z_below_crit,False,0.000259,0.475,420,ic_below_min,False,,0.21
train,MOEXOG,banking_emb,7,False,-4.6e-05,0.974456,420,z_below_crit,False,0.063729,0.09,414,bootstrap_ci_includes_zero,False,,0.17
train,MOEXOG,banking_emb,14,False,-7e-06,0.996343,420,z_below_crit,False,0.00548,0.58,407,ic_below_min,False,,0.17
train,MOEXOG,banking_emb,30,False,6.4e-05,0.936214,420,z_below_crit,False,0.007977,0.45,391,ic_below_min,False,,0.25
train,MOEXOG,banking_emb,60,False,-0.000242,0.586458,420,z_below_crit,False,0.018462,0.425,361,bootstrap_ci_includes_zero,False,,0.35
train,MOEXOG,banking_emb,90,False,0.000146,0.535721,420,z_below_crit,True,0.131734,0.01,331,ok,False,,0.41
train,MOEXOG,gold_emb,1,False,0.000473,0.717649,420,z_below_crit,False,0.02814,0.335,420,bootstrap_ci_includes_zero,False,,0.17
train,MOEXOG,gold_emb,7,False,-0.001392,0.298097,420,z_below_crit,False,0.051978,0.79,414,ic_below_min,False,,0.18
train,MOEXOG,gold_emb,14,False,-0.000956,0.496599,420,z_below_crit,False,0.045147,0.785,407,ic_below_min,False,,0.19
train,MOEXOG,gold_emb,30,False,0.000866,0.225238,420,z_below_crit,False,0.007931,0.545,391,ic_below_min,False,,0.22
train,MOEXOG,gold_emb,60,False,0.000478,0.237535,420,z_below_crit,False,0.076693,0.125,361,bootstrap_ci_includes_zero,False,,0.3
train,MOEXOG,gold_emb,90,False,0.00013,0.565086,420,z_below_crit,False,0.063429,0.135,331,bootstrap_ci_includes_zero,False,,0.49
train,MOEX10,oil_emb,1,False,0.000326,0.77317,420,z_below_crit,False,0.027259,0.345,420,bootstrap_ci_includes_zero,False,,0.16
train,MOEX10,oil_emb,7,False,0.001846,0.131902,420,z_below_crit,False,0.035734,0.72,414,ic_below_min,False,,0.19
train,MOEX10,oil_emb,14,False,0.000798,0.537441,420,z_below_crit,False,0.006078,0.515,407,ic_below_min,False,,0.17
train,MOEX10,oil_emb,30,False,-0.000963,0.182806,420,z_below_crit,False,0.057259,0.83,391,ic_below_min,False,,0.23
train,MOEX10,oil_emb,60,False,8.4e-05,0.833644,420,z_below_crit,False,0.046348,0.185,361,bootstrap_ci_includes_zero,False,,0.3
train,MOEX10,oil_emb,90,False,-0.000144,0.458507,420,z_below_crit,False,0.049083,0.745,331,ic_below_min,False,,0.44
train,MOEX10,rate_emb,1,False,-0.002227,0.078313,420,z_below_crit,False,0.052645,0.825,420,ic_below_min,False,,0.17
train,MOEX10,rate_emb,7,False,0.001619,0.215924,420,z_below_crit,False,0.071365,0.925,414,ic_below_min,False,,0.21
train,MOEX10,rate_emb,14,False,-0.000988,0.469113,420,z_below_crit,False,0.049482,0.175,407,bootstrap_ci_includes_zero,False,,0.19
train,MOEX10,rate_emb,30,False,0.000242,0.747728,420,z_below_crit,False,0.064238,0.145,391,bootstrap_ci_includes_zero,False,,0.24
train,MOEX10,rate_emb,60,False,-7e-06,0.985804,420,z_below_crit,False,0.026906,0.34,361,bootstrap_ci_includes_zero,False,,0.32
train,MOEX10,rate_emb,90,False,-1e-05,0.955119,420,z_below_crit,False,0.02153,0.645,331,ic_below_min,False,,0.48
train,MOEX10,ruble_emb,1,False,0.001301,0.315539,420,z_below_crit,False,0.036164,0.265,420,bootstrap_ci_includes_zero,False,,0.18
train,MOEX10,ruble_emb,7,False,-0.000337,0.798467,420,z_below_crit,False,0.019615,0.67,414,ic_below_min,False,,0.16
train,MOEX10,ruble_emb,14,False,0.000263,0.850655,420,z_below_crit,False,0.038187,0.305,407,bootstrap_ci_includes_zero,False,,0.19
train,MOEX10,ruble_emb,30,False,0.00012,0.870166,420,z_below_crit,False,0.003762,0.545,391,ic_below_min,False,,0.24
train,MOEX10,ruble_emb,60,False,-0.000367,0.372986,420,z_below_crit,False,0.007139,0.435,361,ic_below_min,False,,0.33
train,MOEX10,ruble_emb,90,False,0.000256,0.200859,420,z_below_crit,False,0.042095,0.25,331,bootstrap_ci_includes_zero,False,,0.5
train,MOEX10,sanctions_emb,1,False,-0.000848,0.478036,420,z_below_crit,True,0.113898,0.025,420,ok,False,,0.2
train,MOEX10,sanctions_emb,7,False,0.001145,0.364205,420,z_below_crit,False,0.021651,0.37,414,bootstrap_ci_includes_zero,False,,0.19
train,MOEX10,sanctions_emb,14,False,-0.002468,0.061408,420,z_below_crit,False,0.023851,0.325,407,bootstrap_ci_includes_zero,False,,0.17
train,MOEX10,sanctions_emb,30,False,-0.000391,0.62981,420,z_below_crit,False,0.027399,0.69,391,ic_below_min,False,,0.22
train,MOEX10,sanctions_emb,60,False,3.5e-05,0.932375,420,z_below_crit,False,0.034701,0.73,361,ic_below_min,False,,0.32
train,MOEX10,sanctions_emb,90,False,0.000141,0.509245,420,z_below_crit,False,0.011686,0.605,331,ic_below_min,False,,0.41
train,MOEX10,inflation_emb,1,False,-0.001734,0.160536,420,z_below_crit,False,0.035052,0.76,420,ic_below_min,False,,0.19
train,MOEX10,inflation_emb,7,False,-0.001306,0.30981,420,z_below_crit,False,0.003896,0.455,414,ic_below_min,False,,0.2
train,MOEX10,inflation_emb,14,False,0.000115,0.933127,420,z_below_crit,False,0.076962,0.895,407,ic_below_min,False,,0.19
train,MOEX10,inflation_emb,30,False,0.000334,0.635132,420,z_below_crit,False,0.000222,0.48,391,ic_below_min,False,,0.24
train,MOEX10,inflation_emb,60,False,0.000438,0.284552,420,z_below_crit,False,0.008366,0.39,361,ic_below_min,False,,0.3
train,MOEX10,inflation_emb,90,False,0.000131,0.477936,420,z_below_crit,False,0.0446,0.225,331,bootstrap_ci_includes_zero,False,,0.47
train,MOEX10,banking_emb,1,False,0.001117,0.385613,420,z_below_crit,False,0.001393,0.44,420,ic_below_min,False,,0.19
train,MOEX10,banking_emb,7,False,-3.4e-05,0.98009,420,z_below_crit,False,0.063921,0.08,414,bootstrap_ci_includes_zero,False,,0.21
train,MOEX10,banking_emb,14,False,0.00021,0.878657,420,z_below_crit,False,0.044725,0.24,407,bootstrap_ci_includes_zero,False,,0.19
train,MOEX10,banking_emb,30,False,-5.4e-05,0.94351,420,z_below_crit,False,0.018103,0.58,391,ic_below_min,False,,0.24
train,MOEX10,banking_emb,60,False,-0.000337,0.410608,420,z_below_crit,False,0.059564,0.19,361,bootstrap_ci_includes_zero,False,,0.32
train,MOEX10,banking_emb,90,False,0.000197,0.319802,420,z_below_crit,True,0.116534,0.005,331,ok,False,,0.46
train,MOEX10,gold_emb,1,False,-0.000533,0.667059,420,z_below_crit,False,0.050334,0.155,420,bootstrap_ci_includes_zero,False,,0.17
train,MOEX10,gold_emb,7,False,-0.001813,0.148295,420,z_below_crit,False,0.115299,0.975,414,ic_below_min,False,,0.17
train,MOEX10,gold_emb,14,False,-0.001242,0.347473,420,z_below_crit,False,0.025986,0.69,407,ic_below_min,False,,0.22
train,MOEX10,gold_emb,30,False,0.0007,0.324964,420,z_below_crit,False,0.073118,0.925,391,ic_below_min,False,,0.22
train,MOEX10,gold_emb,60,False,0.000268,0.449742,420,z_below_crit,False,0.083042,0.095,361,bootstrap_ci_includes_zero,False,,0.3
train,MOEX10,gold_emb,90,False,-7.6e-05,0.6707,420,z_below_crit,False,0.058347,0.18,331,bootstrap_ci_includes_zero,False,,0.47
