dataset,seed,news_field,lag,regime_filter,is_true_signal,confirmed,score,p_value,n
S1,43,news_mentions,30,,False,False,0.08211333885921178,0.995,970
S1,43,news_mentions,60,,False,False,0.04611856242435115,0.905,940
S1,43,news_mentions,90,,False,False,0.020963126089450286,0.27,910
S1,44,news_mentions,1,,False,False,0.03015846879964989,0.81,999
S1,44,news_mentions,7,,False,False,0.02090911665817754,0.7,993
S1,44,news_mentions,14,,False,False,0.0035627965300183933,0.47,986
S1,44,news_mentions,30,,False,False,0.03833289195933299,0.83,970
S1,44,news_mentions,60,,False,False,0.006108683201935857,0.425,940
S1,44,news_mentions,90,,False,False,0.03114801941832363,0.78,910
S1,45,news_mentions,1,,False,False,0.02553163227544731,0.21,999
S1,45,news_mentions,7,,False,False,0.00474870401972344,0.44,993
S1,45,news_mentions,14,,False,True,0.050115067644153015,0.045,986
S1,45,news_mentions,30,,False,False,0.0210397912435225,0.3,970
S1,45,news_mentions,60,,False,False,0.05035201177974457,0.9,940
S1,45,news_mentions,90,,False,False,0.05482992156999027,0.945,910
S1,46,news_mentions,1,,False,False,0.04374520881331625,0.89,999
S1,46,news_mentions,7,,False,False,0.013688461927660009,0.695,993
S1,46,news_mentions,14,,False,False,0.03137732711291241,0.825,986
S1,46,news_mentions,30,,False,False,0.003500975804591651,0.465,970
S1,46,news_mentions,60,,False,False,0.021855651781395653,0.34,940
S1,46,news_mentions,90,,False,False,0.012364633754977525,0.39,910
S1,47,news_mentions,1,,False,False,0.038354056170767065,0.875,999
S1,47,news_mentions,7,,False,False,0.024560948693190008,0.795,993
S1,47,news_mentions,14,,False,False,0.014999603760323483,0.4,986
S1,47,news_mentions,30,,False,False,0.0533414497915303,0.965,970
S1,47,news_mentions,60,,False,False,0.004077210885287307,0.55,940
S1,47,news_mentions,90,,False,False,0.052123844257404364,0.1,910
S1,48,news_mentions,1,,False,False,0.022350663440190363,0.735,999
S1,48,news_mentions,7,,False,False,0.007824184340964725,0.575,993
S1,48,news_mentions,14,,False,False,0.04437251492728504,0.895,986
S1,48,news_mentions,30,,False,False,0.02633293910428033,0.255,970
S1,48,news_mentions,60,,False,True,0.07082004280258061,0.025,940
S1,48,news_mentions,90,,False,False,0.027181383139501497,0.77,910
S1,49,news_mentions,1,,False,False,0.025712201705478468,0.79,999
S1,49,news_mentions,7,,False,False,0.04334639687623422,0.905,993
S1,49,news_mentions,14,,False,False,0.03082186809696127,0.2,986
S1,49,news_mentions,30,,False,False,0.037571188880787934,0.16,970
S1,49,news_mentions,60,,False,False,0.011962835822535017,0.43,940
S1,49,news_mentions,90,,False,False,0.02277732298707765,0.22,910
S1,50,news_mentions,1,,False,False,0.011038683544244839,0.38,999
S1,50,news_mentions,7,,False,False,0.018714897862794348,0.33,993
S1,50,news_mentions,14,,False,False,0.03455138657187873,0.14,986
S1,50,news_mentions,30,,False,False,0.006226308747138862,0.4,970
S1,50,news_mentions,60,,False,False,0.004172545532019847,0.585,940
S1,50,news_mentions,90,,False,False,0.0691588832277181,0.06,910
S1,51,news_mentions,1,,False,False,0.04130498351939368,0.88,999
S1,51,news_mentions,7,,False,False,0.00357343950054553,0.465,993
S1,51,news_mentions,14,,False,False,0.013822564968707332,0.655,986
S1,51,news_mentions,30,,False,False,0.058050588502258776,0.07,970
S1,51,news_mentions,60,,False,False,0.041976856184302636,0.89,940
S1,51,news_mentions,90,,False,False,0.07932012851815724,1.0,910
S1,52,news_mentions,1,,False,False,0.0328846836423978,0.795,999
S1,52,news_mentions,7,,False,False,0.04015367365975941,0.135,993
S1,52,news_mentions,14,,False,False,0.046871018863364956,0.065,986
S1,52,news_mentions,30,,False,False,0.03420933472922009,0.81,970
S1,52,news_mentions,60,,False,False,0.00521725628634309,0.465,940
S1,52,news_mentions,90,,False,False,0.0029473882018238922,0.435,910
S1,53,news_mentions,1,,False,False,0.019988651790530217,0.38,999
S1,53,news_mentions,7,,False,False,0.029218737030399757,0.21,993
S1,53,news_mentions,14,,False,False,0.01825746896206997,0.345,986
S1,53,news_mentions,30,,False,False,0.03152441275081548,0.76,970
S1,53,news_mentions,60,,False,False,0.01440095848106298,0.695,940
S1,53,news_mentions,90,,False,False,0.016591262784558126,0.355,910
S1,54,news_mentions,1,,False,False,0.04913430567406956,0.96,999
S1,54,news_mentions,7,,False,True,0.06904016319409993,0.015,993
S1,54,news_mentions,14,,False,False,0.00546955475811996,0.445,986
S1,54,news_mentions,30,,False,False,0.041402725825986676,0.855,970
S1,54,news_mentions,60,,False,False,0.019675752156485836,0.3,940
S1,54,news_mentions,90,,False,False,0.010444245047902768,0.605,910
S1,55,news_mentions,1,,False,False,0.015182795679970489,0.295,999
S1,55,news_mentions,7,,False,False,0.04181464552921929,0.895,993
S1,55,news_mentions,14,,False,False,0.011224740667496211,0.685,986
S1,55,news_mentions,30,,False,False,0.019252268698541818,0.665,970
S1,55,news_mentions,60,,False,True,0.06319803774177646,0.03,940
S1,55,news_mentions,90,,False,False,0.047169279757417804,0.895,910
S1,56,news_mentions,1,,False,False,0.0020824192493082553,0.51,999
S1,56,news_mentions,7,,False,False,0.015779128837056313,0.33,993
S1,56,news_mentions,14,,False,False,0.0017600484433913691,0.565,986
S1,56,news_mentions,30,,False,False,0.03479526022723262,0.195,970
S1,56,news_mentions,60,,False,False,0.01710593172024036,0.285,940
S1,56,news_mentions,90,,False,False,0.03356419637355146,0.805,910
S1,57,news_mentions,1,,False,False,0.03196581145714046,0.88,999
S1,57,news_mentions,7,,False,False,0.02973694726185424,0.18,993
S1,57,news_mentions,14,,False,False,0.023335372056245012,0.75,986
S1,57,news_mentions,30,,False,True,0.05578163757234196,0.05,970
S1,57,news_mentions,60,,False,False,0.019662204516646537,0.74,940
S1,57,news_mentions,90,,False,False,0.0072887329495303806,0.435,910
S1,58,news_mentions,1,,False,False,0.02846089062497074,0.815,999
S1,58,news_mentions,7,,False,False,0.040319916085858644,0.89,993
S1,58,news_mentions,14,,False,False,0.0051039921907939205,0.49,986
S1,58,news_mentions,30,,False,False,0.10654321241026601,1.0,970
S1,58,news_mentions,60,,False,False,0.020953143571036843,0.735,940
S1,58,news_mentions,90,,False,False,0.02480784004979152,0.74,910
S1,59,news_mentions,1,,False,False,0.014948910455576581,0.695,999
S1,59,news_mentions,7,,False,False,0.05393058791487268,0.95,993
S1,59,news_mentions,14,,False,False,0.03148689649613331,0.835,986
S1,59,news_mentions,30,,False,False,0.037916299234941456,0.835,970
S1,59,news_mentions,60,,False,False,0.008335892387908316,0.39,940
S1,59,news_mentions,90,,False,False,0.04008465320554898,0.85,910
S1,60,news_mentions,1,,False,False,0.04216957151586476,0.105,999
S1,60,news_mentions,7,,False,False,0.009866839616690593,0.62,993
S1,60,news_mentions,14,,False,False,0.022905397293431808,0.71,986
S1,60,news_mentions,30,,False,False,0.027460458668112205,0.82,970
S1,60,news_mentions,60,,False,False,0.0139698635755745,0.645,940
S1,60,news_mentions,90,,False,False,0.0003694054002148941,0.475,910
S1,61,news_mentions,1,,False,False,0.05311947279407216,0.06,999
S1,61,news_mentions,7,,False,False,0.008069076423524914,0.405,993
S1,61,news_mentions,14,,False,False,0.021127778664364872,0.19,986
S1,61,news_mentions,30,,False,False,0.02789203115863923,0.735,970
S1,61,news_mentions,60,,False,False,0.053542157513927914,0.09,940
S1,61,news_mentions,90,,False,False,0.03482727225138528,0.895,910
S1,62,news_mentions,1,,False,False,0.023747886020249194,0.28,999
S1,62,news_mentions,7,,False,False,0.0021183356674867506,0.54,993
S1,62,news_mentions,14,,False,False,0.007575022817958778,0.375,986
S1,62,news_mentions,30,,False,False,0.010550705077249492,0.675,970
S1,62,news_mentions,60,,False,False,0.008878351007824971,0.38,940
S1,62,news_mentions,90,,False,False,0.05017389375705749,0.915,910
S1,63,news_mentions,1,,False,False,0.01283928483295661,0.66,999
S1,63,news_mentions,7,,False,False,0.00025535285571201186,0.5,993
S1,63,news_mentions,14,,False,False,0.023471715602430054,0.345,986
S1,63,news_mentions,30,,False,False,0.007623349001075289,0.45,970
S1,63,news_mentions,60,,False,False,0.005890085221008541,0.485,940
S1,63,news_mentions,90,,False,False,0.015079221851948616,0.355,910
S1,64,news_mentions,1,,False,False,0.010264069363263947,0.405,999
S1,64,news_mentions,7,,False,False,0.041673225973061806,0.08,993
S1,64,news_mentions,14,,False,False,0.1092924263550477,1.0,986
S1,64,news_mentions,30,,False,False,0.08169241712834621,1.0,970
S1,64,news_mentions,60,,False,False,0.007843224300023,0.675,940
S1,64,news_mentions,90,,False,True,0.07270123505891102,0.015,910
S1,65,news_mentions,1,,False,False,0.007418626866886737,0.61,999
S1,65,news_mentions,7,,False,False,0.043368798939816766,0.105,993
S1,65,news_mentions,14,,False,False,0.07486244978922471,0.98,986
S1,65,news_mentions,30,,False,False,0.06897266907950261,0.975,970
S1,65,news_mentions,60,,False,False,0.0486050903329581,0.91,940
S1,65,news_mentions,90,,False,False,0.007542542681066741,0.515,910
S1,66,news_mentions,1,,False,False,0.03224910754457385,0.84,999
S1,66,news_mentions,7,,False,False,0.017253160615572326,0.43,993
S1,66,news_mentions,14,,False,False,0.0013375772773329393,0.535,986
S1,66,news_mentions,30,,False,False,0.08680669923790654,0.995,970
S1,66,news_mentions,60,,False,False,0.013052290522824526,0.375,940
S1,66,news_mentions,90,,False,False,0.05230632999124539,0.92,910
S1,67,news_mentions,1,,False,False,0.01413480343687623,0.635,999
S1,67,news_mentions,7,,False,False,0.019274715635524152,0.365,993
S1,67,news_mentions,14,,False,False,0.0043753789296656805,0.58,986
S1,67,news_mentions,30,,False,False,0.01653926175033459,0.68,970
S1,67,news_mentions,60,,False,False,0.004398942920052476,0.56,940
S1,67,news_mentions,90,,False,False,0.08505111133570425,0.995,910
S1,68,news_mentions,1,,False,False,0.023039089736726616,0.8,999
S1,68,news_mentions,7,,False,False,0.00528881580315141,0.415,993
S1,68,news_mentions,14,,False,False,0.021943817484056872,0.27,986
S1,68,news_mentions,30,,False,False,0.004340163137700492,0.515,970
S1,68,news_mentions,60,,False,False,0.014111823071527313,0.66,940
