dataset,seed,news_field,lag,regime_filter,is_true_signal,confirmed,score,p_value,n
S1,36,news_mentions,30,,False,False,8.864548743835819e-05,0.783088579113931,1000
S1,36,news_mentions,60,,False,False,1.2055247255822595e-05,0.6659804685892532,1000
S1,36,news_mentions,90,,False,False,-2.232103957186834e-06,0.6487872114957518,1000
S1,37,news_mentions,1,,False,False,-0.0002719658380857249,0.3974102058826987,1000
S1,37,news_mentions,7,,False,False,-0.0006493396032320816,0.045871303360315974,1000
S1,37,news_mentions,14,,False,False,0.00032794216927737186,0.32122157053607525,1000
S1,37,news_mentions,30,,False,False,-0.00012176968051596757,0.7216663557285352,1000
S1,37,news_mentions,60,,False,False,-2.8335483887363853e-06,0.9573548153571314,1000
S1,37,news_mentions,90,,False,False,9.671728445588523e-06,0.4599139085636432,1000
S1,38,news_mentions,1,,False,False,0.0004249473004294548,0.1880090350839092,1000
S1,38,news_mentions,7,,False,False,-0.0006058499467588999,0.062397611358330884,1000
S1,38,news_mentions,14,,False,False,0.00015905101105079318,0.6292315668313746,1000
S1,38,news_mentions,30,,False,False,0.0003630996996107835,0.2844653024378496,1000
S1,38,news_mentions,60,,False,False,1.4007376249522782e-05,0.6947661756098409,1000
S1,38,news_mentions,90,,False,False,-2.5019466564580076e-06,0.71530119704649,1000
S1,39,news_mentions,1,,False,False,0.0002701826212961753,0.38435888649347083,1000
S1,39,news_mentions,7,,False,False,6.914822773366181e-05,0.8254700709146834,1000
S1,39,news_mentions,14,,False,False,-5.225677295264708e-05,0.8689944762740551,1000
S1,39,news_mentions,30,,False,False,-5.994721245367335e-05,0.8540409941302032,1000
S1,39,news_mentions,60,,False,False,2.559562732010249e-05,0.5222229421569693,1000
S1,39,news_mentions,90,,False,False,-9.009668605168693e-06,0.39642860559803017,1000
S1,40,news_mentions,1,,False,False,-0.0005786156090497881,0.056875387766502694,1000
S1,40,news_mentions,7,,False,False,0.00026820793755695066,0.38019264771623495,1000
S1,40,news_mentions,14,,False,False,0.000385426842798248,0.21467915993575248,1000
S1,40,news_mentions,30,,False,False,-0.0003174065744303936,0.32236279106812127,1000
S1,40,news_mentions,60,,False,False,-6.117945206498397e-07,0.9875070041121774,1000
S1,40,news_mentions,90,,False,False,3.957559604456621e-06,0.6783036633558097,1000
S1,41,news_mentions,1,,False,False,-4.255842502833345e-05,0.8905945240974507,1000
S1,41,news_mentions,7,,False,False,0.0003103751232959629,0.3213048208012439,1000
S1,41,news_mentions,14,,False,False,5.3110353054471344e-05,0.8663650318498828,1000
S1,41,news_mentions,30,,False,False,0.0005061229040659821,0.11700604674502513,1000
S1,41,news_mentions,60,,False,False,-4.9285951840058005e-05,0.24119570928477074,1000
S1,41,news_mentions,90,,False,False,1.2707271611672114e-06,0.8980401678910479,1000
S1,42,news_mentions,1,,False,False,-5.0270991753502596e-05,0.8728233760721031,1000
S1,42,news_mentions,7,,False,False,0.00014046649623046276,0.658571729244227,1000
S1,42,news_mentions,14,,False,False,-0.0003424572831885363,0.288917071012067,1000
S1,42,news_mentions,30,,False,False,0.00024254111268852554,0.4679403746539834,1000
S1,42,news_mentions,60,,False,False,-1.533607706301034e-05,0.6325549552024805,1000
S1,42,news_mentions,90,,False,False,-7.504237015198671e-06,0.42704427834333814,1000
S1,43,news_mentions,1,,False,False,-3.509532291610441e-05,0.9104914021820956,1000
S1,43,news_mentions,7,,False,False,-0.0004003178786590984,0.2031093754587885,1000
